»etnost muûsk˝ch p¯ÌjmenÌ obËan˘ »eskÈ republiky podle centr·lnÌ evidence oyvatel. Byly vybÌr·ny pouze osoby ûivÈ s platn˝m pobytem v »R  a to ke dni 09.05.2007. V˝bÏr obsahuje vöechna p¯ÌjmenÌ vËetnÏ chybnÏ zaveden˝ch p¯ÌjmenÌ aû do Ëetnosti 1 vËetnÏ.;;;;;;;;;
po¯adÌ;text p¯ÌjmenÌ;Ëetnost;;;;;;;
1030;SLÕVA;683
1031;PROUZA;682
1032;ZAORAL;682
1033;SYSEL;681
1034;HAKL;680
1035;KUBALA;680
1036;JAROLÕM;679
1037;KOUCK›;679
1038;HAVRDA;678
1039;HEJTM¡NEK;678
1040;RUBEä;676
1041;FRANTA;675
1042;GAJDOäÕK;675
1043;NERAD;675
1044;BRUNCLÕK;674
1045;HNÕZDIL;673
1046;MIKULKA;672
1047;GI“A;671
1048;MOTTL;671
1049;KONR¡D;670
1050;éALUD;670
1051;EICHLER;669
1052;PR¡äIL;668
1053;LEXA;667
1054;CINA;666
1055;HLAVA;666
1056;HER¡K;665
1057;KREJ»IÿÕK;665
1058;RYä¡NEK;665
1059;GREPL;664
1060;HOLUBEC;664
1061;HRSTKA;664
1062;äUSTEK;663
1063;VALACH;663
1064;ANDR›SEK;662
1065;äMÕDA;662
1066;MUDRA;661
1067;RYäKA;657
1068;N¡DVORNÕK;656
1069;ZAH¡LKA;656
1070;CHMEL;655
1071;BRZOBOHAT›;654
1072;LHOTSK›;654
1073;PLEVA;654
1074;ZDR¡HAL;654
1075;éIVN›;654
1076;KLIMEK;653
1077;KŸRKA;653
1078;VÕCH;653
