»etnost muûsk˝ch p¯ÌjmenÌ obyvatel s cizÌm st·tnÌm obËanstvÌm a s platn˝m pobytem v  »eskÈ republice podle centr·lnÌ evidence oyvatel. Byly vybÌr·ny pouze osoby ûivÈ s platn˝m pobytem v »R  a to ke dni 09.05.2007. V˝bÏr obsahuje vöechna p¯ÌjmenÌ vËetnÏ chybnÏ zaveden˝ch p¯ÌjmenÌ aû do Ëetnosti 1 vËetnÏ. Data jsou p¯ebÌr·na od cizineckÈ policie »R;;;;;;;;;
po¯adÌ;text p¯ÌjmenÌ;Ëetnost;;;;;;;
706;BRANA;23
707;BYCHE;23
708;CEBAN;23
709;CEBOTARI;23
710;DANCHA;23
711;DEKET;23
712;DMITRIEV;23
713;FEDAK;23
714;GASHI;23
715;HRYTSAK;23
716;HUBER;23
717;HUSAR;23
718;CHU VAN;23
719;IVANYSH;23
720;KARPENKO;23
721;KIS;23
722;KOLESNYK;23
723;KOVALOV;23
724;KRAJ“¡K;23
725;KUZMENKO;23
726;LAPKO;23
727;LAR;23
728;LEäKO;23
729;LUTSIV;23
730;MIDYANKA;23
731;MITEV;23
732;MURNYK;23
733;NIKOLAEV;23
734;ORA»KO;23
735;PAG¡»;23
736;PAK;23
737;PETRENKO;23
738;PETRO;23
739;POLYAKOV;23
740;ROMANOV;23
741;ROTARU;23
742;SAMKO;23
743;SHMILYAK;23
744;SHTEFKO;23
745;SHUTKO;23
746;STASYUK;23
747;SVITLYK;23
748;TAK¡»;23
749;TARASOV;23
750;TOK¡R;23
751;VURSTA;23
752;ZHUKOV;23
753;BALABAN;22
754;BODNARUK;22
755;DANYSH;22
756;DANYUK;22
757;DEDAJ;22
758;DEMCHUK;22
759;DMYTRYSHYN;22
760;DO THANH;22
761;DO VIET;22
762;DRACH;22
763;DUNKA;22
764;ELIAS;22
765;FEDOR;22
766;FRANKO;22
767;FURMAN;22
768;GUMENYUK;22
769;HAYOVYCH;22
770;HORNYCHAR;22
771;HORZOV;22
772;HOSHCHUK;22
773;HRYTSAN;22
774;CHEPA;22
775;CHRISTOV;22
776;KAISER;22
777;KELLER;22
778;KHACHATRYAN;22
779;KHALUS;22
780;KHARCHENKO;22
781;KMEç;22
782;KOLACHUK;22
783;KOSHELYA;22
784;KRUK;22
785;KUCHTA;22
786;KULIKOV;22
787;KUS;22
788;LANG;22
789;LE QUOC;22
790;LENO;22
791;LESIV;22
792;LEWANDOWSKI;22
793;LYPCHAK;22
794;MOORE;22
795;MYKYTYUK;22
796;PETR¡ä;22
797;PETROSYAN;22
798;PETROVI»;22
799;SABOV;22
800;SEMAN;22
801;SHELELO;22
802;SHI;22
803;SCHULZ;22
804;SMETANYUK;22
805;SOROKIN;22
806;STEFANYUK;22
807;SUKHARA;22
808;TOMI;22
809;TRAN TRUNG;22
810;VA“O;22
811;VASYLENKO;22
812;VEKLYUK;22
813;VU TIEN;22
814;WEISS;22
815;YAKYM;22
816;ADAMEC;21
817;BIHUN;21
818;BILYCH;21
819;BLAHO;21
820;B÷HM;21
821;BURDYUKH;21
822;CAO VAN;21
823;»ERN›;21
824;DABROWSKI;21
825;DIDYK;21
826;DOBOSH;21
827;DRULYAK;21
828;FABIAN;21
829;GAVRYLYUK;21
830;GONCHAROV;21
831;HALYTSYA;21
832;HAN;21
833;HOANG ANH;21
834;HOANG DUC;21
835;HUDEC;21
836;IVANOCHKO;21
837;KHARBAKA;21
838;KHOMYN;21
839;KOH⁄T;21
840;KOS;21
841;KRETS;21
842;KROKA;21
843;KUBALA;21
844;LESPUKH;21
845;LESYUK;21
846;MA;21
847;MAKSYMIV;21
848;M…SZ¡ROS;21
849;NGUYEN SY;21
850;PALAMARCHUK;21
851;PETECHEL;21
852;PRYYMYCH;21
853;ROTARI;21
854;SALIJI;21
855;SMETANA;21
856;STOJKA;21
857;SVYSTAK;21
858;SYTAR;21
859;TAYLOR;21
860;TEHZA;21
861;TERNUSHCHAK;21
862;TODAVCHYCH;21
863;TRAN TRONG;21
864;TSANKO;21
865;VASILYEV;21
866;VEPRYK;21
867;VOROBETS;21
868;WIECZOREK;21
869;WILSON;21
870;WINKLER;21
871;YURYSHYNETS;21
872;ZEMAN;21
873;ZHUK;21
874;ZMYKALO;21
875;BARANYUK;20
876;BILANYCH;20
877;BOGDANOV;20
878;BOHDAN;20
879;DANG DINH;20
880;DAVYDOV;20
881;D¡VID;20
882;DINH XUAN;20
883;DO XUAN;20
884;DREBOTA;20
885;DUTCHAK;20
886;DUTKA;20
887;FEDIV;20
888;FEDYNA;20
889;FERENTSI;20
890;HANSEN;20
891;HAYNALIY;20
892;HERMANN;20
893;HILL;20
894;HNATIV;20
895;HULAN;20
896;HYNDRYUK;20
897;CHUD›;20
898;IHNAT;20
899;KOMARNYTSKYY;20
900;KONDRATYUK;20
901;KOSTYSHYN;20
902;KOTLAN;20
903;KOWALCZYK;20
904;KRASNIQI;20
905;KRAVTSIV;20
906;KUKHTA;20
907;KURYCHKA;20
908;LAZAR;20
909;LE DUY;20
910;LE HOANG;20
911;LE HUY;20
912;LE MANH;20
913;MAGOMEDOV;20
914;MAHEY;20
915;MAKULA;20
916;MARTYSH;20
917;MATOLA;20
918;MIKUä;20
919;NAUMOV;20
920;NGUYEN HOAI;20
921;OKHVAT;20
922;PAPARYHA;20
923;PAVLYSHYN;20
924;PHAM MANH;20
925;PHAM QUOC;20
926;PIPASH;20
927;PONOMARENKO;20
928;RESHETAR;20
929;ROTH;20
930;SHESTAK;20
931;SHMILO;20
932;SHPAK;20
933;SLEZ¡K;20
934;SOPKO;20
935;STEFANOV;20
936;TRAN HOANG;20
937;TSUPRA;20
938;VAYDA;20
939;VU MANH;20
940;VU MINH;20
941;YATSKANYCH;20
942;YU;20
943;AHMAD;19
944;BARTKO;19
945;»ERN¡K;19
946;DANYLIV;19
947;DEMYANCHUK;19
948;DOBREV;19
949;DUDEK;19
950;FOMIN;19
951;FRECHKA;19
952;GOSHOVSKYY;19
953;HA DUC;19
954;HARASTEY;19
955;HARUTYUNYAN;19
956;HARVAN;19
957;HERMAN;19
958;HLAV¡»;19
959;HOANG QUOC;19
960;HOANG THANH;19
961;HOLOVKO;19
962;HOMOLA;19
963;HRABAR;19
964;ILI»;19
965;JUNG;19
966;KALEJA;19
967;KALETA;19
968;KAMINSKYY;19
969;KERECHANYN;19
970;KOPYN;19
971;KOROTKOV;19
972;KOSHILKA;19
973;KOSTEVYCH;19
974;KOZYK;19
975;K÷NIG;19
976;KRASILYNETS;19
977;KROä»EN;19
978;LE TIEN;19
979;LUTSYK;19
980;LUU VAN;19
981;MAIER;19
982;MALÕK;19
983;MARUSYAK;19
984;MARYNA;19
985;MEYER;19
986;MISAROSH;19
987;MUNTEANU;19
988;MYKHALCHUK;19
989;OLEKSYUK;19
990;OSMANOVI»;19
991;PASICHNYK;19
992;PETRYK;19
993;PHAM ANH;19
994;PHAM CONG;19
995;PLYSKA;19
996;PUKMAN;19
997;RAFAEL;19
998;RAYDA;19
999;ROSHKANYUK;19
1000;RYB¡R;19
1001;SEMCHUK;19
1002;SIMEONOV;19
1003;SKYRCHUK;19
1004;SLIVKA;19
1005;STEINER;19
1006;SUCH›;19
1007;äARK÷ZI;19
1008;äIMEK;19
1009;äIäKA;19
1010;TODER;19
1011;TOM¡ä;19
1012;TOMYNETS;19
1013;TRAN HUU;19
1014;TSOHLA;19
1015;TYMINSKYY;19
1016;UKHAL;19
1017;VASHKEBA;19
1018;VAäEK;19
1019;VU DUY;19
1020;VU QUANG;19
1021;WISNIEWSKI;19
1022;ZUB;19
1023;ZVARYCH;19
1024;BARANOV;18
1025;BASARABA;18
1026;B¡LINT;18
1027;BENCHAK;18
1028;BILETSKYY;18
1029;BLAéEK;18
1030;BOGDAN;18
1031;DANYLO;18
1032;DA“O;18
1033;DENISOV;18
1034;DERKACH;18
1035;DINH DUC;18
1036;DO HUU;18
1037;DO NGOC;18
1038;DORDYAY;18
1039;DOROSH;18
1040;DUDASH;18
1041;DYACHENKO;18
1042;FEDORENKO;18
1043;FEDORCHUK;18
1044;GIBLO;18
1045;GRABOWSKI;18
1046;HARTMANN;18
1047;HOFER;18
1048;HOLOVNYCH;18
1049;HUDAK;18
1050;HUK;18
1051;HULA;18
1052;HUSTEY;18
1053;JANO;18
1054;JUH¡SZ;18
1055;KALYNYUK;18
1056;KAPUSTA;18
1057;KATRYNETS;18
1058;KISS;18
1059;KOCH;18
1060;KOMAR;18
1061;KONE»N›;18
1062;KOPYNETS;18
1063;KOTSAN;18
1064;KOZLOWSKI;18
1065;KULIK;18
1066;KUZMIN;18
1067;LEHACH;18
1068;MATEJKA;18
1069;M¡T…;18
1070;MELNIKOV;18
1071;MICHEL;18
1072;MILLER;18
1073;MOLDOVAN;18
1074;MYKHAYLOV;18
1075;MYKYTYNETS;18
1076;NAZARUK;18
1077;NGUYEN CAO;18
1078;NGUYEN THAI;18
1079;NGUYEN VU;18
1080;PAKANYCH;18
1081;PALOSH;18
1082;PAVLENKO;18
1083;PETRYUK;18
1084;PHAM VIET;18
1085;PITSUR;18
1086;POLAK;18
1087;POLYANCHUK;18
1088;PYLYPCHUK;18
1089;PYLYPIV;18
1090;PYLYPKO;18
1091;REPKA;18
1092;RUDYY;18
1093;RYASHKO;18
1094;SAKALOSH;18
1095;SAVULA;18
1096;SEMKIV;18
1097;SCHR÷DER;18
1098;STA“O;18
1099;SZYMANSKI;18
1100;äOLT…S;18
1101;TAM¡ä;18
1102;TANG;18
1103;THOMAS;18
1104;TRAN CONG;18
1105;TRINH XUAN;18
1106;TURCHYN;18
1107;TYMCHYSHYN;18
1108;VATSYK;18
1109;VAVREK;18
1110;VESELOVSK›;18
1111;VOYTOVYCH;18
1112;VU HONG;18
1113;YAKOVLEV;18
1114;YONASH;18
1115;YORDANOV;18
1116;ZAKHARCHUK;18
1117;é¡K;18
1118;ANTONYUK;17
1119;BANYAS;17
1120;BASARAB;17
1121;B…REä;17
1122;BORISOV;17
1123;BRYANYK;17
1124;BURKALO;17
1125;»ORBA;17
1126;DALEKOREY;17
1127;DAO QUANG;17
1128;DEMYAN;17
1129;DIMOV;17
1130;DO MINH;17
1131;DU;17
1132;EDER;17
1133;FILATOV;17
